,1,1,8,110,(1 0),(7 0),(0 0),(3 0),(2 1),(10 1),(7 1),(0 2),(3 3),(7 4),(11 3),(4 3),(4 4),(-1 -1),(7 5),(0 6),(2 7),0.303
,0,7,9,23,(0 0),(6 0),(5 0),(1 0),(6 1),(7 1),(9 1),(6 2),(1 3),(2 3),(0 3),(2 8),(2 4),(9 4),(5 5),(0 7),(7 8),0.383
,1,1,8,110,(1 0),(2 0),(0 0),(8 0),(2 1),(3 1),(5 1),(2 2),(1 3),(8 4),(0 3),(5 3),(5 4),(-1 -1),(8 5),(2 6),(0 7),0.281
,1,1,8,110,(1 0),(2 0),(0 0),(8 0),(4 1),(2 1),(5 1),(1 2),(4 3),(5 4),(0 3),(5 3),(9 4),(-1 -1),(5 5),(1 6),(0 7),0.312
,1,1,8,110,(0 0),(7 0),(11 0),(3 0),(10 1),(1 1),(7 1),(0 2),(10 3),(6 4),(11 3),(3 3),(3 4),(-1 -1),(6 5),(1 6),(0 7),0.359
,0,7,9,23,(10 0),(4 0),(11 0),(0 0),(4 1),(5 1),(7 1),(4 2),(8 3),(0 3),(7 3),(0 8),(0 4),(9 4),(3 5),(7 7),(5 8),0.303
,1,1,8,110,(11 0),(4 0),(10 0),(0 0),(9 1),(4 1),(6 1),(9 2),(0 3),(1 4),(8 3),(1 3),(5 4),(-1 -1),(1 5),(9 6),(0 7),0.289
,0,4,9,17,(11 0),(4 0),(8 0),(0 0),(7 1),(9 1),(4 1),(7 2),(10 3),(3 4),(11 3),(0 3),(7 5),(0 4),(3 5),(10 7),(3 8),0.39
,0,7,9,23,(11 0),(4 0),(10 0),(0 0),(4 1),(5 1),(7 1),(4 2),(11 3),(0 3),(10 3),(0 8),(0 4),(7 4),(3 5),(10 7),(5 8),0.332
,0,7,9,23,(0 0),(1 0),(11 0),(7 0),(6 1),(4 1),(1 1),(4 2),(10 3),(0 3),(11 3),(3 8),(7 4),(0 4),(3 5),(10 7),(8 8),0.279
