,0,69,20,158,(0 0),(4 0),(0 2),(4 9),(0 14),(0 10),(0 17),(3 14),(4 5),(0 6),(5 9),(4 7),(0 15),(5 15),(5 10),0.292
,1,33,18,184,(0 0),(0 1),(-1 -1),(1 2),(3 8),(2 2),(0 15),(0 8),(2 6),(1 11),(0 6),(4 6),(1 9),(5 11),(0 10),0.309
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 10),(0 14),(5 7),(4 12),(0 18),(5 14),(4 14),0.254
,1,31,18,180,(0 0),(5 0),(-1 -1),(0 2),(3 6),(1 2),(0 11),(0 8),(3 7),(0 14),(0 7),(1 6),(0 9),(5 8),(5 13),0.311
,1,31,19,181,(1 0),(0 0),(-1 -1),(1 2),(2 2),(2 3),(0 16),(2 7),(2 8),(1 10),(0 6),(0 7),(0 14),(5 8),(0 10),10.261
,0,63,20,146,(0 0),(5 0),(0 10),(0 2),(3 9),(1 2),(1 6),(0 9),(4 10),(0 14),(0 7),(4 12),(0 18),(5 14),(4 14),9.18
,0,63,20,146,(0 0),(5 0),(1 2),(0 2),(0 9),(0 16),(1 6),(3 9),(4 12),(0 10),(0 7),(4 10),(0 14),(5 14),(4 16),10.208
,0,63,20,146,(1 0),(0 0),(1 2),(5 2),(3 9),(0 10),(0 6),(0 9),(4 10),(0 16),(5 7),(4 12),(0 14),(5 14),(4 16),11.736
,1,31,18,180,(0 0),(4 0),(-1 -1),(5 2),(3 8),(0 2),(0 15),(0 6),(1 7),(1 9),(0 7),(3 6),(0 13),(0 8),(5 10),9.106
,0,69,20,158,(0 0),(4 0),(0 2),(5 15),(0 14),(0 10),(0 17),(3 14),(4 5),(0 6),(4 9),(4 7),(0 15),(5 9),(4 10),10.294
,1,31,19,181,(0 0),(5 0),(0 3),(4 2),(0 2),(-1 -1),(0 12),(0 7),(3 7),(0 15),(5 6),(0 8),(0 10),(5 8),(5 13),9.62
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(3 13),(0 9),(0 6),(0 13),(4 9),(1 14),(5 7),(4 11),(0 18),(5 14),(0 14),0.473
,1,31,19,181,(0 0),(5 0),(-1 -1),(0 2),(1 2),(1 3),(0 16),(3 7),(3 8),(2 10),(5 6),(1 7),(0 14),(0 8),(1 10),0.475
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(3 13),(0 9),(0 6),(0 13),(4 9),(2 14),(5 7),(4 11),(1 18),(0 14),(1 14),0.449
,0,65,20,150,(0 0),(5 0),(0 10),(0 2),(3 9),(1 2),(1 6),(0 9),(4 16),(0 16),(0 7),(4 18),(0 14),(5 10),(4 10),0.474
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(2 10),(0 6),(3 9),(0 10),(0 16),(5 7),(0 12),(0 14),(5 14),(4 16),0.45
,1,33,20,186,(0 0),(4 0),(-1 -1),(0 2),(1 2),(0 7),(0 11),(3 5),(1 5),(0 16),(3 6),(4 6),(0 14),(5 8),(5 13),0.468
,1,32,20,184,(0 0),(4 0),(-1 -1),(0 2),(1 2),(0 11),(0 17),(3 5),(1 5),(0 7),(3 6),(4 6),(0 15),(4 8),(5 10),0.439
,0,78,20,176,(0 0),(5 0),(1 2),(0 2),(3 19),(1 9),(1 6),(0 19),(4 15),(0 15),(0 7),(4 17),(0 13),(0 8),(5 10),0.415
,1,30,18,178,(1 0),(0 0),(1 2),(5 2),(0 6),(-1 -1),(0 15),(3 8),(3 6),(2 11),(0 7),(1 7),(1 9),(0 8),(1 11),0.533
,1,32,20,184,(0 0),(4 0),(-1 -1),(0 2),(1 2),(0 7),(0 17),(3 5),(1 5),(0 11),(3 6),(4 6),(0 15),(4 8),(5 10),0.449
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 16),(0 6),(0 9),(0 10),(2 10),(5 7),(0 12),(0 14),(5 14),(4 16),0.452
,0,68,20,156,(0 0),(4 0),(0 9),(5 2),(3 13),(0 2),(0 6),(0 13),(4 9),(0 16),(5 7),(4 11),(0 14),(5 14),(4 16),0.459
,1,32,18,182,(0 0),(4 0),(-1 -1),(5 2),(0 6),(0 2),(0 15),(2 8),(0 7),(1 11),(2 7),(3 6),(1 9),(5 11),(0 10),0.415
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 10),(0 6),(0 9),(4 10),(2 14),(5 7),(4 12),(1 18),(0 14),(1 14),0.442
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(1 16),(0 6),(0 9),(4 10),(0 10),(5 7),(4 12),(0 14),(5 14),(0 16),0.464
,1,32,20,184,(0 0),(4 0),(-1 -1),(3 2),(0 2),(2 7),(0 17),(0 5),(4 5),(2 11),(2 6),(0 6),(0 15),(0 8),(1 10),0.45
,1,31,19,181,(1 0),(0 0),(-1 -1),(5 2),(1 2),(1 3),(0 16),(0 7),(3 7),(2 10),(0 6),(1 8),(0 14),(0 8),(1 10),0.409
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 10),(0 6),(0 9),(4 10),(0 14),(5 7),(4 12),(0 18),(5 14),(4 14),0.478
,1,32,19,183,(0 0),(4 0),(0 2),(5 2),(2 6),(-1 -1),(0 16),(2 7),(1 10),(1 12),(5 7),(0 6),(0 8),(5 8),(0 10),0.444
,1,32,19,183,(0 0),(5 0),(-1 -1),(4 2),(0 2),(0 3),(0 16),(0 9),(3 9),(1 12),(5 6),(1 10),(0 7),(5 8),(0 10),0.416
,1,30,18,178,(0 0),(4 0),(0 2),(5 2),(0 6),(-1 -1),(0 15),(2 8),(0 7),(1 11),(2 7),(3 6),(0 9),(5 8),(0 11),0.479
,1,32,19,183,(0 0),(5 0),(-1 -1),(0 2),(1 2),(1 3),(0 16),(0 9),(3 9),(1 12),(5 6),(1 10),(0 7),(5 8),(0 10),0.438
,1,32,20,184,(0 0),(4 0),(0 7),(0 2),(1 2),(-1 -1),(0 17),(3 5),(1 5),(0 11),(3 6),(4 6),(0 15),(4 8),(5 10),0.434
,1,32,20,184,(1 0),(0 0),(-1 -1),(2 2),(3 2),(0 7),(0 17),(3 5),(0 5),(0 11),(3 6),(4 6),(0 15),(4 8),(5 10),0.565
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(0 13),(0 9),(0 6),(3 13),(4 9),(0 14),(5 7),(4 11),(0 18),(5 14),(4 14),0.427
,1,35,20,190,(1 0),(0 0),(0 7),(2 2),(3 2),(0 11),(0 17),(3 5),(0 5),(-1 -1),(3 6),(4 6),(0 15),(4 8),(5 10),0.465
,0,63,20,146,(0 0),(4 0),(0 16),(5 2),(3 9),(0 2),(0 6),(0 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(4 16),0.444
,1,31,18,180,(1 0),(0 0),(-1 -1),(1 2),(3 8),(2 2),(0 15),(0 8),(2 6),(0 11),(0 6),(4 6),(0 9),(5 9),(4 11),0.546
,1,32,19,183,(1 0),(0 0),(-1 -1),(5 2),(1 2),(1 3),(0 16),(0 7),(3 10),(1 12),(0 6),(1 10),(0 8),(5 8),(0 10),0.428
,1,32,20,184,(2 0),(1 0),(-1 -1),(0 2),(2 2),(0 7),(0 17),(3 5),(1 5),(0 11),(3 6),(4 6),(0 15),(4 8),(5 10),0.436
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 16),(0 6),(0 9),(0 10),(2 10),(5 7),(0 12),(0 14),(5 14),(4 16),0.561
,1,32,18,182,(0 0),(5 0),(1 2),(0 2),(0 8),(-1 -1),(0 15),(3 8),(1 6),(1 11),(5 6),(3 6),(1 9),(5 11),(0 10),0.583
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(2 10),(0 6),(0 9),(0 10),(0 16),(5 7),(0 12),(0 14),(5 14),(4 16),0.671
,1,30,18,178,(0 0),(5 0),(-1 -1),(0 2),(2 8),(1 2),(0 15),(1 6),(0 7),(0 11),(2 7),(4 6),(0 9),(5 8),(4 11),0.59
,1,32,20,184,(0 0),(4 0),(-1 -1),(0 2),(1 2),(0 7),(0 17),(3 5),(1 5),(0 11),(3 6),(4 6),(0 15),(5 8),(4 10),0.57
,0,70,20,160,(0 0),(4 0),(0 2),(5 9),(3 14),(0 6),(0 15),(0 14),(4 5),(0 10),(4 9),(4 7),(0 18),(5 15),(4 10),0.617
,1,32,20,184,(0 0),(4 0),(-1 -1),(3 2),(0 2),(2 11),(0 17),(0 5),(4 5),(2 7),(2 6),(0 6),(0 15),(0 8),(1 10),0.822
,1,32,20,184,(0 0),(4 0),(-1 -1),(0 2),(1 2),(0 16),(0 13),(3 5),(1 5),(0 7),(3 6),(4 6),(0 11),(5 8),(5 13),0.654
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(2 10),(0 6),(0 9),(0 10),(0 14),(5 7),(0 12),(0 18),(5 14),(4 14),0.875
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(3 13),(0 9),(0 6),(0 13),(4 11),(1 14),(5 7),(4 9),(0 18),(5 14),(0 14),0.664
,1,31,19,181,(0 0),(5 0),(0 3),(4 2),(0 2),(-1 -1),(1 12),(0 7),(1 8),(1 15),(5 6),(3 7),(1 10),(0 8),(0 13),0.836
,0,63,20,146,(0 0),(4 0),(2 10),(5 2),(0 9),(0 2),(0 6),(3 9),(0 12),(0 14),(5 7),(0 10),(0 18),(5 14),(4 14),0.57
,1,31,18,180,(0 0),(4 0),(0 2),(5 2),(0 6),(-1 -1),(0 15),(3 8),(3 6),(1 9),(0 7),(1 7),(0 13),(0 8),(5 10),0.679
,1,32,19,183,(1 0),(0 0),(1 3),(5 2),(1 2),(-1 -1),(0 16),(0 7),(1 10),(1 12),(0 6),(3 10),(0 8),(5 8),(0 10),0.717
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(2 16),(0 6),(0 9),(0 18),(1 10),(5 7),(0 16),(0 14),(5 10),(0 10),0.598
,1,32,20,184,(0 0),(4 0),(2 7),(3 2),(0 2),(-1 -1),(0 17),(0 5),(4 5),(2 11),(2 6),(0 6),(0 15),(1 8),(0 10),0.604
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(1 10),(0 6),(0 9),(0 16),(2 16),(5 7),(0 18),(0 14),(5 10),(0 10),0.704
,1,32,19,183,(0 0),(4 0),(-1 -1),(5 2),(2 6),(0 2),(0 16),(2 7),(1 10),(1 12),(5 7),(0 6),(0 8),(5 8),(0 10),0.583
,0,79,20,178,(0 0),(4 0),(0 2),(5 9),(3 14),(0 6),(0 15),(0 14),(4 5),(0 10),(5 19),(4 7),(0 18),(4 9),(5 15),0.62
,0,68,20,156,(0 0),(4 0),(0 9),(5 2),(0 13),(0 2),(0 6),(3 13),(4 11),(0 14),(5 7),(4 9),(0 18),(5 14),(4 14),0.71
,1,31,18,180,(0 0),(4 0),(0 2),(5 2),(2 8),(-1 -1),(0 15),(0 6),(0 7),(1 9),(2 7),(3 6),(1 13),(5 8),(0 10),0.625
,1,32,19,183,(1 0),(0 0),(1 2),(5 2),(2 6),(-1 -1),(0 16),(3 7),(1 10),(1 12),(2 7),(0 6),(0 8),(5 8),(0 10),0.562
,1,31,19,181,(0 0),(5 0),(-1 -1),(0 2),(1 2),(1 3),(0 16),(0 7),(3 7),(0 12),(5 6),(0 8),(0 10),(5 8),(4 12),0.6
,1,30,18,178,(0 0),(5 0),(1 2),(0 2),(3 8),(-1 -1),(0 15),(1 6),(4 6),(1 11),(0 7),(1 7),(1 9),(0 8),(5 11),0.749
,1,30,18,178,(2 0),(1 0),(-1 -1),(0 2),(3 6),(2 2),(0 15),(0 8),(3 7),(1 11),(0 7),(1 6),(0 9),(5 8),(0 11),0.605
,1,32,19,183,(0 0),(4 0),(-1 -1),(5 2),(2 7),(0 2),(0 16),(2 6),(1 10),(1 12),(5 7),(0 6),(0 8),(5 8),(0 10),0.563
,0,69,20,158,(0 0),(4 0),(0 6),(4 9),(3 14),(0 2),(0 17),(0 14),(4 5),(0 10),(5 9),(4 7),(0 15),(5 15),(5 10),3.971
,0,79,20,178,(0 0),(4 0),(0 13),(5 14),(3 19),(0 2),(0 10),(0 19),(4 5),(0 6),(4 9),(4 7),(0 17),(5 9),(4 13),3.866
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 14),(0 6),(0 9),(0 12),(2 10),(5 7),(0 10),(0 18),(5 14),(4 14),3.909
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 16),(0 10),(5 7),(4 18),(0 14),(5 10),(4 10),4.204
,0,69,20,158,(0 0),(4 0),(0 2),(4 9),(0 14),(0 6),(0 17),(3 14),(4 5),(0 10),(5 9),(4 7),(0 15),(5 15),(5 10),4.262
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(0 13),(0 14),(0 6),(3 13),(4 9),(0 9),(5 7),(4 11),(0 18),(5 14),(4 14),4.24
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(2 16),(0 6),(3 9),(0 16),(1 10),(5 7),(0 18),(0 14),(5 10),(0 10),4.696
,0,63,20,146,(1 0),(0 0),(0 14),(5 2),(3 9),(1 2),(0 6),(0 9),(4 10),(0 10),(5 7),(4 12),(0 18),(5 14),(4 14),4.719
,0,63,20,146,(0 0),(4 0),(0 10),(5 2),(0 9),(0 2),(0 6),(3 9),(4 10),(2 16),(5 7),(4 12),(1 14),(0 14),(1 16),4.322
,0,63,20,146,(0 0),(4 0),(0 14),(5 2),(0 9),(0 2),(0 6),(3 9),(4 12),(0 10),(5 7),(4 10),(0 18),(5 14),(4 14),3.527
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(1 16),(0 6),(3 9),(0 10),(2 10),(5 7),(0 12),(0 14),(5 14),(0 16),3.556
,0,68,20,156,(0 0),(5 0),(1 14),(0 2),(3 13),(1 2),(1 6),(0 13),(4 9),(0 9),(0 7),(4 11),(1 18),(0 14),(5 14),3.653
,0,63,20,146,(1 0),(0 0),(1 2),(5 2),(0 9),(0 14),(0 6),(3 9),(0 10),(2 10),(5 7),(0 12),(0 18),(5 14),(4 14),3.636
,0,63,20,146,(0 0),(4 0),(1 16),(5 2),(0 9),(0 2),(0 6),(3 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(0 16),4.716
,0,63,20,146,(0 0),(4 0),(0 10),(5 2),(0 9),(0 2),(0 6),(3 9),(4 10),(0 16),(5 7),(4 12),(0 14),(5 14),(4 16),3.595
,0,69,20,158,(0 0),(4 0),(0 10),(5 15),(3 14),(0 2),(0 17),(0 14),(4 5),(0 6),(4 9),(4 7),(0 15),(5 9),(4 10),4.089
,0,63,20,146,(0 0),(4 0),(0 14),(5 2),(0 9),(0 2),(0 6),(3 9),(4 10),(0 10),(5 7),(4 12),(0 18),(5 14),(4 14),3.599
,0,63,20,146,(0 0),(4 0),(1 16),(5 2),(3 9),(0 2),(0 6),(0 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(0 16),3.572
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(0 13),(1 14),(0 6),(3 13),(0 9),(2 9),(5 7),(0 11),(0 18),(5 14),(0 14),4.438
,0,63,20,146,(0 0),(4 0),(1 16),(5 2),(3 9),(0 2),(0 6),(0 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(0 16),3.806
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(4 16),3.554
,0,68,20,156,(0 0),(4 0),(1 14),(5 2),(3 13),(0 2),(0 6),(0 13),(4 9),(0 9),(5 7),(4 11),(0 18),(5 14),(0 14),3.546
,0,63,20,146,(0 0),(4 0),(0 14),(5 2),(3 9),(0 2),(0 6),(0 9),(0 12),(2 10),(5 7),(0 10),(0 18),(5 14),(4 14),3.852
,0,76,20,172,(0 0),(4 0),(2 9),(5 2),(3 19),(0 2),(0 6),(0 19),(0 11),(0 13),(5 7),(0 9),(0 17),(5 13),(4 13),0.398
,0,70,20,160,(0 0),(4 0),(0 2),(5 9),(0 14),(0 6),(0 15),(3 14),(4 5),(0 10),(4 9),(4 7),(0 18),(5 15),(4 10),0.449
,0,63,20,146,(0 0),(4 0),(2 10),(5 2),(0 9),(0 2),(0 6),(3 9),(0 10),(0 14),(5 7),(0 12),(0 18),(5 14),(4 14),0.393
,0,76,20,172,(0 0),(4 0),(0 6),(5 9),(0 19),(0 2),(0 16),(3 19),(4 5),(0 12),(4 9),(4 7),(0 10),(5 14),(4 12),0.568
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 16),(0 10),(5 7),(4 18),(0 14),(5 10),(4 10),0.327
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(2 16),(0 6),(0 9),(0 18),(1 10),(5 7),(0 16),(0 14),(5 10),(0 10),0.364
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 10),(0 14),(5 7),(4 12),(0 18),(5 14),(4 14),0.324
,1,32,19,183,(0 0),(5 0),(0 15),(0 2),(1 6),(1 2),(-1 -1),(3 8),(4 6),(1 11),(0 7),(1 7),(1 9),(0 8),(5 11),0.386
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 10),(0 16),(5 7),(4 12),(0 14),(5 14),(4 16),0.567
,1,31,19,181,(0 0),(5 0),(0 3),(4 2),(0 2),(-1 -1),(0 16),(0 7),(1 8),(2 10),(5 6),(3 7),(0 14),(0 8),(1 10),0.377
,0,78,20,176,(0 0),(5 0),(1 2),(0 2),(3 19),(1 9),(1 6),(0 19),(4 17),(0 15),(0 7),(4 15),(0 13),(0 8),(5 10),0.367
,0,69,20,158,(0 0),(4 0),(0 10),(5 15),(3 14),(0 2),(0 17),(0 14),(4 5),(0 6),(5 9),(4 7),(0 15),(4 9),(5 10),0.57
,1,30,18,178,(0 0),(4 0),(-1 -1),(5 2),(0 8),(0 2),(0 15),(2 6),(3 7),(0 11),(2 7),(0 6),(0 9),(5 8),(4 11),0.334
,0,68,20,156,(0 0),(4 0),(0 9),(5 2),(3 13),(0 2),(0 6),(0 13),(4 9),(0 16),(5 7),(4 11),(0 14),(5 14),(4 16),0.354
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(0 16),(0 6),(0 9),(4 16),(0 12),(5 7),(4 18),(0 10),(5 10),(4 12),0.503
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(0 13),(1 16),(0 6),(3 13),(0 11),(2 9),(5 7),(0 9),(0 14),(5 14),(0 16),0.49
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(0 16),(0 6),(0 9),(4 18),(1 10),(5 7),(4 16),(0 14),(5 10),(0 10),0.512
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 14),(0 6),(3 9),(4 12),(0 10),(5 7),(4 10),(0 18),(5 14),(4 14),0.549
,0,65,20,150,(0 0),(4 0),(0 10),(5 2),(0 9),(0 2),(0 6),(3 9),(4 16),(0 16),(5 7),(4 18),(0 14),(5 10),(4 10),0.533
,0,68,20,156,(0 0),(4 0),(2 14),(5 2),(3 13),(0 2),(0 6),(0 13),(4 11),(0 9),(5 7),(4 9),(1 18),(0 14),(1 14),0.569
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(2 16),(0 6),(0 9),(0 16),(0 10),(5 7),(0 18),(0 14),(5 10),(4 10),0.526
,0,69,20,158,(0 0),(4 0),(0 6),(5 15),(0 14),(0 2),(0 17),(3 14),(4 5),(0 10),(5 9),(4 7),(0 15),(4 9),(5 10),0.514
,0,69,20,158,(0 0),(4 0),(0 2),(5 9),(3 14),(0 6),(0 17),(0 14),(4 5),(1 10),(4 9),(4 7),(0 15),(5 15),(0 10),0.481
,0,68,20,156,(0 0),(4 0),(0 9),(5 2),(0 13),(0 2),(0 6),(3 13),(4 9),(0 16),(5 7),(4 11),(0 14),(5 14),(4 16),0.474
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(1 14),(0 6),(3 9),(0 10),(2 10),(5 7),(0 12),(1 18),(0 14),(5 14),0.585
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(1 10),(0 6),(0 9),(4 18),(0 16),(5 7),(4 16),(0 14),(5 10),(0 10),0.499
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 16),(0 16),(5 7),(4 18),(0 14),(5 10),(4 10),0.762
,0,68,20,156,(0 0),(4 0),(0 14),(5 2),(3 13),(0 2),(0 6),(0 13),(0 11),(2 9),(5 7),(0 9),(0 18),(5 14),(4 14),0.62
,0,63,20,146,(0 0),(5 0),(0 16),(0 2),(0 9),(1 2),(1 6),(3 9),(0 12),(2 10),(0 7),(0 10),(0 14),(5 14),(4 16),0.578
,0,78,20,176,(0 0),(4 0),(0 2),(5 2),(0 19),(1 9),(0 6),(3 19),(4 15),(0 15),(5 7),(4 17),(1 13),(5 8),(0 10),0.495
,0,65,20,150,(1 0),(0 0),(1 2),(5 2),(3 9),(1 10),(0 6),(0 9),(4 16),(0 16),(5 7),(4 18),(0 14),(5 10),(0 10),0.497
,0,65,20,150,(0 0),(4 0),(0 10),(5 2),(3 9),(0 2),(0 6),(0 9),(0 16),(2 16),(5 7),(0 18),(0 14),(5 10),(4 10),0.494
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(3 9),(2 16),(0 6),(0 9),(0 16),(1 10),(5 7),(0 18),(0 14),(5 10),(0 10),0.523
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 14),(0 6),(0 9),(4 12),(0 10),(5 7),(4 10),(0 18),(5 14),(4 14),0.331
,0,69,20,158,(0 0),(4 0),(0 10),(5 9),(0 14),(0 2),(0 17),(3 14),(4 5),(0 6),(4 9),(4 7),(0 15),(5 15),(4 10),0.376
,0,69,20,158,(0 0),(4 0),(0 2),(5 15),(0 14),(0 6),(0 17),(3 14),(4 5),(0 10),(5 9),(4 7),(0 15),(4 9),(5 10),0.324
,0,63,20,146,(0 0),(4 0),(2 10),(5 2),(3 9),(0 2),(0 6),(0 9),(0 12),(0 14),(5 7),(0 10),(0 18),(5 14),(4 14),0.359
,0,65,20,150,(0 0),(4 0),(0 10),(5 2),(0 9),(0 2),(0 6),(3 9),(4 16),(0 16),(5 7),(4 18),(0 14),(5 10),(4 10),0.287
,0,65,20,150,(0 0),(4 0),(2 16),(5 2),(3 9),(0 2),(0 6),(0 9),(0 18),(1 10),(5 7),(0 16),(0 14),(5 10),(0 10),0.299
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 16),(1 10),(5 7),(4 18),(0 14),(5 10),(0 10),0.296
,1,32,19,183,(0 0),(5 0),(0 3),(4 2),(0 2),(-1 -1),(0 16),(2 9),(2 10),(0 12),(5 6),(0 9),(0 7),(5 8),(4 10),0.295
,0,69,20,158,(0 0),(4 0),(0 6),(5 15),(3 14),(0 2),(0 17),(0 14),(4 5),(0 10),(5 9),(4 7),(0 15),(4 9),(5 10),0.313
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(4 16),0.322
,0,69,20,158,(0 0),(4 0),(0 10),(5 9),(3 14),(0 2),(0 17),(0 14),(4 5),(0 6),(4 9),(4 7),(0 15),(5 15),(4 10),0.344
,0,65,20,150,(0 0),(4 0),(0 10),(5 2),(3 9),(0 2),(0 6),(0 9),(0 18),(2 16),(5 7),(0 16),(0 14),(5 10),(4 10),0.778
,0,63,20,146,(0 0),(4 0),(0 10),(5 2),(3 9),(0 2),(0 6),(0 9),(4 10),(1 14),(5 7),(4 12),(0 18),(5 14),(0 14),0.336
,0,69,20,158,(0 0),(4 0),(0 6),(5 9),(3 14),(0 2),(0 17),(0 14),(4 5),(1 10),(4 9),(4 7),(0 15),(5 15),(0 10),0.505
,0,63,20,146,(0 0),(4 0),(0 10),(5 2),(3 9),(0 2),(0 6),(0 9),(4 12),(1 14),(5 7),(4 10),(1 18),(0 14),(5 14),0.341
,0,63,20,146,(0 0),(4 0),(0 10),(5 2),(0 9),(0 2),(0 6),(3 9),(4 12),(0 16),(5 7),(4 10),(0 14),(5 14),(4 16),0.288
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 18),(0 16),(5 7),(4 16),(0 14),(5 10),(4 10),0.339
,0,63,20,146,(1 0),(0 0),(1 2),(5 2),(0 9),(0 10),(0 6),(3 9),(4 12),(0 14),(5 7),(4 10),(0 18),(5 14),(4 14),0.331
,0,69,20,158,(0 0),(4 0),(0 6),(5 15),(3 14),(0 2),(0 17),(0 14),(4 5),(1 10),(4 9),(4 7),(0 15),(5 9),(0 10),0.435
,0,68,20,156,(0 0),(4 0),(0 9),(5 2),(0 13),(0 2),(0 6),(3 13),(4 11),(0 16),(5 7),(4 9),(0 14),(5 14),(4 16),0.37
,0,69,20,158,(0 0),(4 0),(0 6),(5 15),(0 14),(0 2),(0 17),(3 14),(4 5),(0 10),(5 9),(4 7),(0 15),(4 9),(5 10),0.307
,0,78,20,176,(0 0),(4 0),(0 15),(5 2),(3 19),(0 2),(0 6),(0 19),(4 17),(1 9),(5 7),(4 15),(1 13),(5 8),(0 10),0.379
,0,68,20,156,(0 0),(4 0),(2 9),(5 2),(3 13),(0 2),(0 6),(0 13),(0 11),(1 14),(5 7),(0 9),(0 18),(5 14),(0 14),0.343
,0,65,20,150,(0 0),(4 0),(0 2),(5 2),(0 9),(0 16),(0 6),(3 9),(4 16),(0 10),(5 7),(4 18),(0 14),(5 10),(4 10),0.315
,0,63,20,146,(0 0),(4 0),(0 14),(5 2),(0 9),(0 2),(0 6),(3 9),(4 10),(0 10),(5 7),(4 12),(0 18),(5 14),(4 14),0.363
,0,78,20,176,(0 0),(4 0),(0 10),(4 9),(3 14),(0 2),(0 17),(0 14),(4 5),(0 6),(5 19),(4 7),(0 15),(5 9),(5 15),0.348
,0,68,20,156,(0 0),(4 0),(0 14),(5 2),(0 13),(0 2),(0 6),(3 13),(0 11),(2 9),(5 7),(0 9),(0 18),(5 14),(4 14),0.318
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(0 9),(0 14),(0 6),(3 9),(0 12),(2 10),(5 7),(0 10),(0 18),(5 14),(4 14),0.345
,0,63,20,146,(0 0),(4 0),(0 2),(5 2),(3 9),(0 16),(0 6),(0 9),(4 12),(0 10),(5 7),(4 10),(0 14),(5 14),(4 16),0.309
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(3 13),(2 9),(0 6),(0 13),(0 9),(0 16),(5 7),(0 11),(0 14),(5 14),(4 16),0.325
,0,69,20,158,(0 0),(4 0),(0 6),(5 9),(0 14),(0 2),(0 17),(3 14),(4 5),(0 10),(4 9),(4 7),(0 15),(5 15),(4 10),0.309
,0,69,20,158,(0 0),(4 0),(0 6),(5 15),(0 14),(0 2),(0 17),(3 14),(4 5),(0 10),(5 9),(4 7),(0 15),(4 9),(5 10),0.37
,0,69,20,158,(0 0),(4 0),(1 10),(5 9),(3 14),(0 2),(0 17),(0 14),(4 5),(0 6),(4 9),(4 7),(0 15),(5 15),(0 10),0.345
,0,65,20,150,(0 0),(4 0),(0 12),(5 2),(3 9),(0 2),(0 6),(0 9),(4 18),(0 16),(5 7),(4 16),(0 10),(5 10),(4 12),0.504
,0,68,20,156,(0 0),(4 0),(0 2),(5 2),(0 13),(0 9),(0 6),(3 13),(4 9),(2 14),(5 7),(4 11),(1 18),(0 14),(1 14),0.377
