,0,102,24,228,(2 0),(7 0),(0 11),(4 14),(0 19),(5 16),(0 2),(4 11),(0 16),(5 5),(0 3),(0 5),(1 3),(7 4),(0 4),(7 9),(0 8),(0 10),(5 21),(4 8),0.364
,1,68,21,257,(-1 -1),(5 0),(0 0),(0 5),(0 16),(5 15),(6 2),(4 4),(0 13),(6 9),(4 3),(0 10),(6 3),(5 9),(5 7),(7 7),(0 8),(0 7),(4 8),(4 9),0.355
,1,67,23,257,(-1 -1),(2 4),(4 0),(0 1),(0 18),(5 8),(2 3),(4 5),(0 15),(5 13),(1 3),(0 12),(0 3),(3 4),(0 4),(0 6),(0 10),(0 9),(0 8),(4 8),0.357
,1,69,23,261,(0 15),(7 4),(0 0),(4 1),(-1 -1),(5 18),(6 3),(4 9),(0 12),(5 12),(5 3),(0 5),(4 3),(6 4),(4 4),(5 6),(0 9),(0 8),(0 11),(5 8),0.324
,1,67,23,257,(-1 -1),(6 0),(0 13),(0 1),(0 18),(5 15),(4 2),(2 6),(0 10),(6 5),(7 3),(1 3),(0 3),(0 4),(6 4),(1 6),(4 13),(0 9),(5 11),(1 8),0.348
,1,67,23,257,(-1 -1),(2 4),(4 0),(0 1),(0 18),(5 8),(1 3),(4 5),(0 12),(5 13),(3 3),(0 15),(0 3),(3 4),(0 4),(0 6),(0 10),(0 9),(0 8),(4 8),0.435
,0,108,24,240,(0 0),(7 0),(0 19),(4 12),(0 14),(5 14),(5 2),(4 19),(0 5),(6 5),(5 3),(0 9),(6 3),(5 4),(6 4),(5 9),(0 12),(0 8),(5 11),(4 22),0.33
,1,69,21,259,(0 0),(7 0),(0 16),(0 5),(-1 -1),(5 12),(5 2),(4 17),(0 13),(5 5),(5 3),(0 10),(6 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.316
,1,69,22,260,(0 0),(7 0),(4 17),(0 5),(-1 -1),(5 12),(5 2),(0 16),(0 10),(6 5),(6 3),(0 13),(5 3),(5 4),(6 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.322
,1,70,24,264,(-1 -1),(0 0),(2 0),(1 5),(0 19),(5 11),(6 2),(0 9),(0 13),(6 4),(6 3),(0 16),(1 3),(5 5),(0 4),(0 6),(1 7),(0 12),(4 10),(0 8),0.347
,1,69,21,259,(2 0),(7 0),(0 16),(0 5),(-1 -1),(5 12),(0 2),(4 17),(0 13),(5 5),(0 3),(0 10),(1 3),(7 4),(0 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.388
,0,98,24,220,(0 0),(7 0),(0 14),(4 14),(0 19),(5 19),(5 2),(4 16),(0 11),(5 5),(6 3),(0 5),(5 3),(7 4),(5 4),(7 9),(0 8),(0 10),(5 11),(4 8),0.378
,1,69,22,260,(0 0),(7 0),(4 17),(0 5),(-1 -1),(5 12),(5 2),(0 16),(0 10),(6 5),(6 3),(0 13),(5 3),(5 4),(6 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.393
,0,106,24,236,(0 0),(7 0),(0 5),(4 5),(0 19),(5 18),(5 2),(4 9),(0 16),(6 12),(5 3),(0 12),(6 3),(5 12),(5 4),(0 10),(4 7),(0 15),(1 10),(1 11),0.389
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 16),(5 5),(6 3),(0 5),(5 3),(7 4),(5 4),(4 8),(0 8),(0 10),(5 16),(7 9),0.399
,1,67,23,257,(-1 -1),(6 0),(2 0),(2 5),(0 18),(5 12),(0 2),(0 9),(0 15),(0 3),(6 5),(0 12),(7 3),(7 5),(6 4),(5 8),(4 10),(2 7),(2 8),(6 8),0.403
,0,99,24,222,(2 0),(7 0),(0 14),(0 5),(0 19),(5 19),(0 2),(4 16),(0 11),(5 5),(1 3),(0 8),(0 3),(7 4),(0 4),(7 9),(4 14),(0 7),(5 11),(5 12),0.496
,1,71,21,263,(0 0),(5 0),(-1 -1),(0 5),(0 16),(5 16),(6 2),(4 5),(2 10),(0 9),(7 3),(2 13),(6 3),(7 11),(5 4),(7 9),(0 7),(2 9),(4 8),(7 8),0.417
,0,105,24,234,(0 0),(7 0),(0 5),(4 11),(3 19),(0 19),(5 2),(4 5),(0 13),(6 13),(6 3),(0 16),(5 3),(5 13),(5 4),(5 9),(0 11),(0 10),(5 8),(4 8),0.419
,1,70,22,262,(1 0),(0 0),(4 17),(1 5),(-1 -1),(5 11),(6 2),(0 17),(0 11),(6 5),(6 3),(0 14),(7 3),(0 4),(6 4),(5 8),(0 9),(1 7),(2 8),(1 8),0.555
,1,69,23,261,(-1 -1),(0 0),(0 10),(1 1),(0 18),(5 13),(5 2),(4 10),(3 3),(1 3),(4 6),(0 15),(3 6),(0 4),(5 6),(7 6),(3 7),(0 9),(5 9),(7 8),0.379
,1,67,23,257,(-1 -1),(7 0),(0 10),(2 1),(0 18),(5 14),(0 2),(4 11),(1 3),(6 4),(6 3),(0 15),(0 3),(0 4),(1 6),(5 6),(1 7),(0 9),(4 10),(5 8),0.349
,0,107,24,238,(0 0),(7 0),(0 5),(4 11),(3 16),(0 19),(5 2),(4 5),(3 21),(0 13),(6 3),(3 13),(5 3),(2 13),(5 4),(5 9),(0 11),(0 10),(4 8),(7 8),0.354
,1,67,23,257,(-1 -1),(7 3),(0 0),(4 1),(0 18),(5 13),(4 3),(0 5),(0 12),(6 7),(5 5),(0 15),(6 3),(4 4),(5 4),(5 6),(0 10),(0 9),(0 8),(3 8),0.365
,0,105,24,234,(0 0),(5 0),(0 5),(4 11),(3 19),(0 19),(6 2),(4 5),(0 16),(5 13),(6 3),(0 13),(7 3),(7 13),(5 4),(5 9),(0 11),(0 10),(4 8),(7 8),0.418
,0,99,24,222,(2 0),(7 0),(0 14),(0 5),(0 19),(5 19),(0 2),(4 16),(0 8),(5 5),(1 3),(0 11),(0 3),(7 4),(0 4),(7 9),(4 14),(0 7),(5 11),(5 12),0.353
,0,107,24,238,(2 0),(0 0),(0 14),(4 14),(0 19),(5 19),(5 5),(4 16),(0 10),(6 6),(1 3),(0 5),(7 3),(5 8),(0 4),(5 6),(0 8),(0 13),(5 13),(4 8),0.372
,0,111,24,246,(0 0),(7 0),(4 19),(0 14),(0 9),(5 13),(5 2),(0 19),(0 16),(5 5),(5 3),(0 5),(6 3),(7 4),(5 4),(7 9),(0 22),(0 8),(5 11),(5 12),0.338
,0,98,24,220,(0 0),(7 0),(4 14),(0 5),(0 19),(5 19),(5 2),(0 16),(0 8),(5 5),(5 3),(0 11),(6 3),(7 4),(5 4),(7 10),(0 14),(0 7),(5 12),(7 9),0.362
,0,104,24,232,(0 0),(7 0),(4 5),(0 5),(0 19),(5 17),(5 2),(0 9),(0 12),(5 11),(6 3),(0 16),(5 3),(7 12),(5 4),(7 10),(0 7),(0 15),(4 10),(4 11),0.314
,1,68,23,259,(-1 -1),(7 8),(0 0),(4 1),(0 18),(5 12),(6 3),(0 5),(0 10),(5 5),(4 3),(0 15),(5 3),(4 4),(5 4),(7 6),(0 13),(0 9),(0 8),(3 8),0.37
,1,69,21,259,(0 0),(5 0),(0 16),(0 5),(-1 -1),(5 12),(6 2),(4 17),(0 13),(5 5),(6 3),(0 10),(7 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.31
,0,113,24,250,(1 0),(0 0),(4 19),(0 5),(0 14),(5 5),(6 2),(0 21),(0 8),(6 11),(6 3),(1 11),(7 3),(5 14),(6 4),(0 11),(0 19),(0 7),(5 10),(0 13),0.382
,1,68,24,260,(-1 -1),(6 0),(0 0),(0 5),(0 19),(5 11),(4 2),(0 16),(0 13),(6 4),(5 3),(0 10),(4 3),(5 5),(4 4),(4 6),(0 7),(0 9),(5 10),(4 8),0.337
,1,69,23,261,(-1 -1),(7 0),(0 13),(2 1),(0 18),(5 16),(0 2),(4 13),(0 3),(6 4),(6 3),(0 10),(5 3),(5 4),(0 6),(4 6),(0 7),(0 9),(5 10),(4 8),0.352
,0,97,24,218,(2 0),(7 0),(0 11),(0 8),(0 19),(5 17),(0 2),(4 13),(0 5),(5 5),(1 3),(0 16),(0 3),(7 4),(0 4),(4 8),(4 11),(0 10),(5 16),(7 9),0.365
,0,112,24,248,(0 0),(5 0),(4 19),(0 22),(0 14),(5 14),(6 2),(0 19),(0 5),(5 4),(6 3),(0 11),(7 3),(7 8),(5 10),(7 6),(0 8),(0 10),(5 13),(4 8),0.333
,0,102,24,228,(0 0),(7 0),(4 5),(0 5),(0 19),(5 17),(5 2),(0 9),(0 16),(5 11),(6 3),(0 13),(5 3),(7 12),(5 4),(7 10),(0 7),(0 12),(4 10),(4 11),0.34
,1,70,22,262,(0 0),(7 0),(4 17),(0 5),(-1 -1),(5 11),(5 2),(0 17),(0 14),(5 5),(5 3),(0 11),(6 3),(7 4),(5 4),(4 6),(0 7),(0 9),(0 10),(4 8),0.361
,0,105,24,234,(2 0),(1 0),(4 14),(0 5),(3 19),(0 19),(4 5),(0 14),(0 11),(6 5),(0 3),(0 8),(7 3),(5 8),(0 4),(5 6),(0 17),(0 7),(5 13),(6 11),0.364
,1,71,22,264,(0 0),(5 0),(0 17),(0 5),(-1 -1),(5 14),(6 2),(4 5),(0 14),(6 8),(7 3),(0 11),(6 3),(5 8),(5 4),(4 8),(0 7),(0 10),(0 9),(3 9),0.334
,0,98,24,220,(0 0),(7 0),(0 14),(0 9),(0 19),(5 19),(5 2),(4 16),(0 11),(5 5),(5 3),(0 5),(6 3),(7 4),(5 4),(7 9),(4 14),(0 8),(5 11),(4 9),11.163
,0,100,24,224,(0 0),(7 0),(0 14),(0 5),(3 19),(0 19),(5 2),(4 14),(0 8),(6 5),(5 3),(0 11),(6 3),(5 4),(6 4),(5 9),(4 17),(0 7),(5 11),(5 12),10.802
,0,97,24,218,(2 0),(7 0),(0 11),(4 11),(0 19),(5 17),(0 2),(4 13),(0 16),(5 5),(1 3),(0 5),(0 3),(7 4),(0 4),(4 9),(0 9),(0 8),(5 16),(7 9),11.607
,0,99,24,222,(0 0),(7 0),(4 14),(0 5),(3 19),(0 19),(5 2),(0 16),(0 11),(5 5),(5 3),(0 8),(6 3),(7 4),(5 4),(5 12),(0 14),(0 7),(5 11),(7 9),12.256
,0,99,24,222,(0 0),(7 0),(0 14),(0 5),(0 19),(5 19),(5 2),(4 14),(0 8),(6 5),(6 3),(0 11),(5 3),(5 4),(6 4),(5 10),(4 17),(0 7),(5 12),(5 9),12.144
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 5),(5 5),(6 3),(0 16),(5 3),(7 4),(5 4),(4 9),(0 9),(0 8),(5 16),(7 9),13.179
,0,98,24,220,(0 0),(7 0),(0 14),(4 14),(0 19),(5 19),(5 2),(4 16),(0 11),(5 5),(6 3),(0 5),(5 3),(7 4),(5 4),(7 9),(0 8),(0 10),(5 11),(4 8),13.504
,1,69,21,259,(2 0),(7 0),(0 16),(0 5),(-1 -1),(5 12),(0 2),(4 17),(0 13),(5 5),(1 3),(0 10),(0 3),(7 4),(0 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.697
,1,69,24,262,(-1 -1),(7 0),(0 0),(0 5),(0 19),(5 11),(4 2),(0 13),(0 10),(4 3),(6 3),(0 16),(6 5),(7 5),(6 4),(6 6),(0 7),(0 9),(5 10),(6 8),0.565
,1,69,21,259,(0 0),(5 0),(0 16),(0 5),(-1 -1),(5 12),(6 2),(4 17),(0 13),(5 5),(7 3),(0 10),(6 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.563
,0,104,24,232,(2 0),(7 0),(4 13),(1 8),(0 19),(5 18),(0 2),(0 15),(0 10),(6 6),(0 3),(1 5),(1 3),(0 4),(6 5),(5 9),(0 13),(0 18),(5 12),(5 8),0.533
,0,100,24,224,(1 0),(0 0),(4 14),(0 5),(3 19),(0 19),(6 2),(0 16),(0 8),(6 4),(6 3),(0 11),(7 3),(5 8),(4 5),(5 6),(0 14),(0 7),(5 13),(6 10),0.519
,0,104,24,232,(0 0),(5 0),(0 5),(4 5),(0 19),(5 18),(6 2),(4 9),(0 16),(6 12),(7 3),(0 13),(6 3),(5 12),(5 4),(0 10),(4 7),(0 12),(1 11),(1 10),0.536
,1,71,21,263,(-1 -1),(0 0),(1 0),(0 5),(3 16),(0 16),(5 2),(4 5),(0 10),(5 10),(6 3),(0 13),(5 3),(7 10),(5 4),(7 8),(0 7),(0 9),(4 8),(5 9),0.52
,1,68,24,260,(-1 -1),(4 0),(0 0),(0 5),(0 19),(5 11),(5 2),(0 13),(0 10),(6 4),(6 3),(0 16),(5 3),(5 5),(4 4),(4 6),(0 7),(0 9),(5 10),(4 8),0.474
,0,98,24,220,(0 0),(5 0),(4 14),(0 5),(0 19),(5 19),(6 2),(0 16),(0 8),(5 5),(7 3),(0 11),(6 3),(7 4),(5 4),(7 10),(0 14),(0 7),(5 12),(7 9),0.563
,1,68,22,258,(0 17),(6 4),(0 0),(4 1),(-1 -1),(5 10),(6 3),(0 14),(0 5),(5 15),(5 3),(0 11),(4 3),(7 4),(4 4),(5 6),(0 9),(1 8),(4 9),(0 8),0.548
,0,113,24,250,(1 0),(0 0),(0 5),(4 22),(0 17),(5 15),(6 2),(4 5),(0 11),(5 9),(6 3),(0 14),(7 3),(7 8),(6 4),(7 13),(0 22),(0 10),(4 8),(4 9),0.58
,1,69,22,260,(0 17),(5 9),(0 0),(4 1),(-1 -1),(5 13),(6 3),(4 4),(0 11),(6 7),(5 3),(0 14),(4 3),(1 5),(2 5),(0 6),(2 7),(0 10),(2 9),(0 8),0.563
,0,113,24,250,(0 0),(7 0),(4 5),(0 5),(0 16),(5 17),(5 2),(0 9),(0 21),(6 11),(5 3),(0 13),(6 3),(5 10),(5 4),(4 10),(0 7),(0 12),(5 22),(6 10),0.533
,1,65,21,251,(0 16),(6 5),(4 0),(0 1),(-1 -1),(5 10),(2 3),(0 4),(0 10),(5 15),(0 3),(0 13),(1 3),(7 5),(4 5),(5 6),(0 8),(0 7),(4 9),(4 8),0.502
,1,69,24,262,(-1 -1),(0 0),(1 0),(0 5),(0 19),(5 10),(5 2),(0 10),(0 16),(6 3),(0 4),(0 13),(5 3),(4 8),(4 5),(5 6),(0 8),(0 7),(5 9),(5 8),0.559
,1,73,24,270,(-1 -1),(5 0),(0 16),(0 1),(0 11),(5 10),(6 2),(4 16),(0 21),(6 4),(7 3),(0 3),(6 3),(5 4),(0 6),(4 8),(0 9),(0 7),(0 8),(3 8),0.568
,0,109,24,242,(0 0),(5 0),(0 5),(0 16),(0 11),(5 18),(6 2),(4 5),(0 18),(5 9),(7 3),(0 21),(6 3),(7 10),(5 4),(7 8),(4 16),(0 10),(4 8),(4 9),0.544
,1,67,23,257,(-1 -1),(7 0),(0 10),(2 1),(0 18),(5 14),(0 2),(0 6),(0 3),(5 5),(6 3),(0 15),(5 3),(7 4),(5 4),(4 6),(4 12),(0 9),(4 11),(4 8),0.564
,0,98,24,220,(2 0),(7 0),(0 14),(4 14),(0 19),(5 19),(0 2),(4 16),(0 11),(0 5),(0 3),(2 5),(1 3),(7 4),(0 4),(7 9),(2 8),(2 10),(5 11),(6 8),0.544
,0,105,24,234,(0 0),(7 0),(4 5),(0 5),(0 19),(5 18),(5 2),(0 9),(0 16),(6 12),(6 3),(0 12),(5 3),(5 11),(5 4),(7 10),(0 7),(0 15),(4 10),(4 11),0.547
,0,98,24,220,(0 0),(7 0),(0 14),(4 14),(0 19),(5 19),(5 2),(4 16),(0 5),(5 5),(5 3),(0 11),(6 3),(7 4),(5 4),(7 9),(0 8),(0 10),(5 11),(4 8),0.619
,1,66,22,254,(-1 -1),(6 4),(0 0),(4 1),(0 17),(5 9),(5 3),(0 14),(0 5),(5 14),(4 3),(0 11),(7 3),(7 4),(4 4),(5 6),(0 8),(0 10),(4 8),(4 9),0.534
,0,104,24,232,(0 0),(7 0),(0 14),(0 5),(0 19),(5 19),(5 2),(4 16),(0 8),(6 4),(5 3),(0 11),(6 3),(5 4),(5 10),(5 12),(4 14),(0 7),(5 11),(5 9),0.522
,1,67,23,257,(-1 -1),(5 0),(0 10),(0 1),(0 18),(5 14),(6 2),(4 11),(0 15),(6 4),(6 3),(0 3),(7 3),(5 4),(0 6),(4 6),(0 7),(0 9),(4 10),(4 8),1.174
,1,71,21,263,(0 0),(5 0),(-1 -1),(4 5),(0 16),(5 16),(6 2),(0 5),(0 13),(5 9),(7 3),(0 10),(6 3),(7 11),(5 4),(7 9),(4 7),(0 9),(0 8),(3 8),0.545
,1,67,23,257,(-1 -1),(5 0),(0 10),(0 1),(0 18),(5 14),(6 2),(4 11),(0 15),(5 4),(7 3),(0 3),(6 3),(7 4),(0 6),(4 6),(0 7),(0 9),(4 10),(4 8),0.555
,1,70,23,263,(0 18),(6 0),(0 13),(0 1),(-1 -1),(5 16),(4 2),(4 13),(0 10),(5 5),(7 3),(0 3),(5 3),(7 4),(5 4),(0 6),(1 7),(0 9),(5 11),(0 8),0.627
,1,71,23,265,(0 13),(6 0),(-1 -1),(0 1),(0 18),(5 12),(4 2),(0 10),(2 6),(5 17),(7 3),(1 3),(0 3),(0 4),(6 4),(1 6),(4 10),(0 9),(5 9),(1 8),0.59
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 16),(5 5),(5 3),(0 5),(6 3),(7 4),(5 4),(7 9),(1 8),(0 10),(5 16),(0 8),0.564
,1,69,21,259,(0 0),(7 0),(0 16),(0 5),(-1 -1),(5 12),(5 2),(4 17),(0 13),(5 5),(6 3),(0 10),(5 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.555
,1,66,23,255,(-1 -1),(6 0),(0 0),(0 5),(0 18),(5 12),(4 2),(0 9),(0 15),(6 4),(5 3),(0 12),(4 3),(5 5),(4 4),(4 8),(4 10),(0 7),(1 8),(0 8),0.683
,1,71,22,264,(-1 -1),(5 0),(4 12),(0 1),(0 17),(5 17),(6 2),(0 14),(0 3),(5 5),(6 3),(0 9),(7 3),(7 4),(5 4),(7 9),(0 12),(0 7),(1 8),(0 8),0.698
,0,107,24,238,(0 0),(7 0),(4 11),(0 5),(0 16),(5 18),(5 2),(0 11),(0 21),(5 5),(6 3),(0 8),(5 3),(7 4),(5 4),(7 9),(0 14),(0 7),(5 16),(5 17),0.761
,0,99,24,222,(0 0),(7 0),(0 14),(0 5),(3 19),(0 19),(5 2),(4 16),(0 11),(5 5),(5 3),(0 8),(6 3),(7 4),(5 4),(7 9),(4 14),(0 7),(5 11),(5 12),0.666
,0,113,24,250,(0 0),(5 0),(0 14),(4 14),(0 9),(5 19),(6 2),(4 16),(0 5),(6 5),(6 3),(0 21),(7 3),(5 8),(5 4),(5 6),(0 19),(0 8),(5 13),(6 11),0.749
,0,113,24,250,(0 0),(5 0),(0 5),(0 22),(0 17),(5 15),(6 2),(4 5),(0 11),(5 9),(7 3),(0 14),(6 3),(7 8),(5 4),(7 13),(4 22),(0 10),(4 8),(4 9),0.782
,1,70,22,262,(0 0),(7 0),(4 17),(0 5),(-1 -1),(5 11),(5 2),(0 17),(0 11),(5 5),(6 3),(0 14),(5 3),(7 4),(5 4),(4 6),(0 7),(0 9),(0 10),(4 8),0.749
,1,64,23,251,(-1 -1),(7 4),(0 0),(4 1),(0 18),(5 11),(6 3),(0 5),(0 15),(5 5),(5 3),(0 12),(4 3),(4 4),(5 4),(7 8),(0 10),(0 9),(0 8),(3 8),0.788
,1,68,22,258,(-1 -1),(6 4),(0 0),(4 1),(0 15),(5 17),(6 3),(0 8),(0 5),(6 11),(5 3),(0 12),(4 3),(7 4),(4 4),(5 6),(4 9),(0 11),(4 8),(5 11),1.095
,0,102,24,228,(0 0),(5 0),(0 11),(0 8),(0 19),(5 16),(6 2),(4 11),(0 16),(6 5),(6 3),(0 5),(7 3),(5 4),(6 4),(4 8),(4 14),(0 10),(5 21),(5 9),0.849
,0,98,24,220,(0 0),(7 0),(4 14),(0 5),(0 19),(5 19),(5 2),(0 16),(0 8),(5 5),(5 3),(0 11),(6 3),(7 4),(5 4),(7 10),(0 14),(0 7),(5 12),(7 9),1.233
,1,71,21,263,(0 0),(7 0),(0 13),(0 5),(-1 -1),(5 16),(5 2),(4 13),(0 18),(5 5),(5 3),(0 10),(6 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.734
,1,69,23,261,(-1 -1),(5 0),(0 10),(0 1),(0 18),(5 13),(6 2),(4 10),(0 3),(6 3),(3 6),(0 15),(0 6),(5 4),(1 6),(4 6),(0 7),(0 9),(5 9),(4 8),0.847
,0,110,24,244,(2 0),(7 0),(4 19),(1 5),(0 14),(5 13),(0 2),(0 21),(0 8),(6 5),(1 3),(0 11),(0 3),(5 8),(0 4),(0 6),(0 19),(1 7),(5 18),(6 11),0.725
,0,103,24,230,(0 0),(5 0),(4 5),(0 5),(0 19),(5 18),(6 2),(0 9),(0 13),(6 12),(7 3),(0 16),(6 3),(5 11),(5 4),(7 10),(0 7),(0 12),(4 10),(4 11),0.724
,1,71,21,263,(2 0),(7 0),(0 13),(0 5),(-1 -1),(5 16),(0 2),(4 13),(0 18),(5 5),(1 3),(0 10),(0 3),(7 4),(0 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.771
,1,66,22,254,(-1 -1),(6 4),(0 0),(4 1),(2 17),(5 9),(6 3),(0 11),(2 14),(0 14),(4 3),(0 5),(5 3),(7 4),(4 4),(5 6),(0 8),(0 10),(4 8),(4 9),1.073
,1,71,21,263,(2 0),(7 0),(0 16),(0 5),(-1 -1),(5 12),(0 2),(4 17),(0 9),(5 5),(0 3),(0 13),(1 3),(7 4),(0 4),(4 6),(0 7),(0 12),(5 11),(4 8),0.728
,1,69,23,261,(-1 -1),(5 0),(0 13),(0 1),(0 18),(5 16),(6 2),(4 13),(0 10),(5 5),(6 3),(0 3),(7 3),(7 4),(5 4),(4 6),(0 7),(0 9),(5 11),(4 8),0.794
,1,71,24,266,(-1 -1),(7 0),(0 14),(2 1),(0 19),(5 15),(0 2),(4 12),(0 3),(5 5),(6 3),(0 9),(5 3),(7 4),(5 4),(7 9),(0 12),(0 7),(0 8),(3 8),0.695
,1,68,23,259,(0 18),(6 0),(0 13),(0 1),(-1 -1),(5 15),(4 2),(0 6),(0 3),(5 5),(7 3),(0 10),(5 3),(7 4),(5 4),(4 6),(4 13),(0 9),(5 11),(4 8),0.722
,0,99,24,222,(2 0),(7 0),(0 14),(0 5),(3 19),(0 19),(0 2),(4 16),(0 8),(5 5),(0 3),(0 11),(1 3),(7 4),(0 4),(5 12),(4 14),(0 7),(5 11),(7 9),0.736
,0,119,24,262,(0 0),(5 0),(4 5),(0 5),(0 19),(5 17),(6 2),(0 9),(0 12),(6 10),(6 3),(0 15),(7 3),(5 10),(5 4),(5 15),(0 7),(0 18),(5 22),(4 10),0.769
,0,115,24,254,(0 0),(5 0),(4 14),(0 14),(0 19),(5 19),(6 2),(0 16),(0 5),(6 3),(7 9),(0 11),(4 8),(5 4),(5 10),(5 11),(0 8),(0 10),(4 9),(7 10),0.668
,1,69,22,260,(0 17),(7 4),(0 0),(4 1),(-1 -1),(5 16),(6 3),(0 14),(0 5),(5 10),(4 3),(0 11),(5 3),(6 4),(4 4),(5 6),(0 9),(0 8),(4 9),(5 8),0.733
,1,69,21,259,(0 0),(7 0),(0 16),(1 5),(-1 -1),(5 12),(5 2),(4 17),(0 10),(5 5),(6 3),(0 13),(5 3),(7 4),(5 4),(0 6),(1 7),(0 9),(5 11),(0 8),0.771
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 16),(5 5),(5 3),(0 5),(6 3),(7 4),(5 4),(7 9),(0 8),(0 10),(5 16),(4 8),4.915
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 5),(6 5),(6 3),(0 16),(5 3),(5 4),(6 4),(5 9),(0 8),(0 10),(5 16),(4 8),4.89
,0,99,24,222,(1 0),(0 0),(4 14),(1 5),(3 19),(0 19),(6 2),(0 16),(1 8),(6 5),(6 3),(0 11),(7 3),(0 4),(6 4),(0 9),(0 14),(1 7),(5 11),(5 12),6.25
,0,97,24,218,(0 0),(7 0),(4 11),(0 8),(0 19),(5 17),(5 2),(0 13),(0 5),(5 5),(5 3),(0 16),(6 3),(7 4),(5 4),(7 9),(0 11),(0 10),(5 16),(4 8),4.886
,0,99,24,222,(2 0),(7 0),(0 14),(0 5),(0 19),(5 19),(0 2),(4 16),(0 8),(5 5),(1 3),(0 11),(0 3),(7 4),(0 4),(7 9),(4 14),(0 7),(5 12),(5 11),5.795
,0,105,24,234,(0 0),(7 0),(0 14),(1 8),(0 19),(5 19),(5 2),(4 16),(0 5),(5 4),(6 3),(0 11),(5 3),(7 4),(5 11),(7 11),(4 14),(0 10),(5 10),(0 8),6.559
,0,99,24,222,(0 0),(5 0),(0 14),(4 17),(0 19),(5 19),(6 2),(4 14),(0 5),(5 5),(7 3),(0 11),(6 3),(7 4),(5 4),(0 8),(1 8),(0 10),(5 11),(7 9),6.151
,0,97,24,218,(0 0),(5 0),(0 11),(0 9),(0 19),(5 17),(6 2),(4 13),(0 16),(5 5),(7 3),(0 5),(6 3),(7 4),(5 4),(4 9),(4 11),(0 8),(5 16),(7 9),5.269
,0,97,24,218,(0 0),(7 0),(0 11),(0 8),(0 19),(5 17),(5 2),(4 13),(0 16),(5 5),(6 3),(0 5),(5 3),(7 4),(5 4),(7 9),(4 11),(0 10),(5 16),(4 8),4.635
,0,97,24,218,(0 0),(5 0),(4 11),(0 11),(0 19),(5 17),(6 2),(0 13),(0 5),(5 5),(7 3),(0 16),(6 3),(7 4),(5 4),(7 9),(1 8),(0 10),(5 16),(0 8),4.68
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 16),(6 5),(6 3),(0 5),(5 3),(5 4),(6 4),(4 8),(0 8),(0 10),(5 16),(5 9),5.178
,0,97,24,218,(0 0),(7 0),(4 11),(0 11),(0 19),(5 17),(5 2),(0 13),(0 5),(6 5),(6 3),(0 16),(5 3),(5 4),(6 4),(4 8),(0 8),(0 10),(5 16),(5 9),6.085
,0,97,24,218,(0 0),(7 0),(0 11),(0 8),(0 19),(5 17),(5 2),(4 13),(0 16),(6 5),(5 3),(0 5),(6 3),(5 4),(6 4),(4 8),(4 11),(0 10),(5 16),(5 9),5.004
,0,97,24,218,(0 0),(7 0),(0 11),(0 9),(0 19),(5 17),(5 2),(4 13),(0 5),(5 5),(5 3),(0 16),(6 3),(7 4),(5 4),(7 9),(4 11),(0 8),(5 16),(4 9),4.903
,0,97,24,218,(0 0),(7 0),(0 11),(4 11),(0 19),(5 17),(5 2),(4 13),(0 16),(5 5),(6 3),(0 5),(5 3),(7 4),(5 4),(4 9),(0 9),(0 8),(5 16),(7 9),4.528
,0,97,24,218,(2 0),(7 0),(0 11),(4 11),(0 19),(5 17),(0 2),(4 13),(0 5),(5 5),(1 3),(0 16),(0 3),(7 4),(0 4),(7 9),(0 9),(0 8),(5 16),(4 9),4.465
,0,97,24,218,(0 0),(7 0),(0 11),(0 8),(0 19),(5 17),(5 2),(4 13),(0 5),(5 5),(5 3),(0 16),(6 3),(7 4),(5 4),(7 9),(4 11),(0 10),(5 16),(4 8),4.433
,0,99,24,222,(0 0),(7 0),(4 7),(4 5),(0 19),(5 18),(5 2),(0 5),(0 16),(6 12),(6 3),(0 13),(5 3),(5 12),(5 4),(3 8),(0 10),(0 12),(0 8),(0 9),4.599
