1,46,30,222,(8 0),(9 0),(0 0),(10 2),(3 24),(3 2),(8 6),(-1 -1),(0 5),(7 7),(8 7),(4 7),(11 8),(2 9),(2 12),(7 19),(0 13),(7 22),(7 21),(3 15),(3 18),(11 17),(0 19),(2 23),1.618
1,32,30,194,(0 0),(11 0),(1 0),(10 2),(6 2),(-1 -1),(2 5),(6 8),(0 5),(2 7),(1 18),(3 7),(11 8),(6 12),(11 17),(0 13),(9 13),(4 22),(5 15),(0 15),(5 16),(0 18),(9 19),(0 23),0.809
1,36,30,202,(6 0),(0 0),(7 0),(11 2),(8 9),(1 2),(0 7),(6 5),(10 18),(4 7),(-1 -1),(1 8),(5 8),(6 9),(0 12),(6 13),(8 18),(1 22),(1 15),(6 15),(1 16),(5 17),(6 18),(0 23),0.833
1,38,30,206,(8 0),(10 0),(5 0),(11 2),(3 9),(0 2),(0 7),(5 5),(10 6),(9 9),(-1 -1),(0 8),(4 18),(7 9),(2 18),(7 13),(10 14),(5 22),(5 15),(0 15),(5 16),(9 17),(0 18),(3 23),0.864
1,32,30,194,(0 0),(2 0),(3 0),(11 2),(7 2),(-1 -1),(3 5),(6 8),(0 5),(2 7),(8 18),(3 7),(11 8),(8 12),(0 19),(6 13),(0 13),(1 22),(2 15),(6 15),(2 16),(11 17),(6 18),(11 23),0.884
1,40,28,208,(0 0),(10 0),(1 0),(4 2),(5 7),(5 2),(0 5),(0 6),(10 6),(9 7),(4 13),(0 10),(7 16),(3 10),(3 12),(7 13),(10 14),(-1 -1),(7 15),(3 25),(8 20),(0 17),(1 18),(0 23),0.773
1,29,28,186,(10 0),(5 0),(7 0),(6 2),(1 7),(0 2),(7 5),(5 6),(10 6),(0 7),(-1 -1),(7 10),(5 12),(5 10),(6 12),(1 13),(3 13),(7 20),(0 15),(7 17),(3 22),(0 17),(1 18),(0 23),1.1
1,32,30,194,(0 0),(4 0),(1 0),(5 2),(-1 -1),(6 2),(0 5),(4 7),(9 7),(3 7),(2 18),(0 7),(11 8),(4 11),(5 19),(7 13),(5 13),(6 22),(7 15),(0 15),(7 16),(11 17),(0 18),(11 23),0.858
1,44,30,218,(1 0),(0 0),(2 0),(11 2),(7 2),(1 22),(1 5),(7 8),(5 5),(3 7),(9 18),(0 7),(4 8),(7 12),(6 19),(9 13),(5 13),(-1 -1),(0 15),(7 15),(0 16),(4 17),(7 18),(0 23),0.862
1,30,30,190,(9 0),(10 0),(6 0),(5 2),(-1 -1),(0 2),(6 5),(7 6),(5 6),(4 7),(2 18),(1 7),(0 8),(7 10),(11 19),(7 13),(10 13),(6 22),(6 15),(1 15),(6 16),(5 18),(0 18),(5 23),6.172
0,62,30,154,(5 0),(10 0),(6 0),(11 2),(4 9),(0 2),(1 7),(5 5),(10 6),(0 7),(0 18),(1 8),(11 20),(8 9),(9 12),(3 27),(10 14),(5 22),(5 15),(0 15),(5 16),(10 20),(3 18),(10 25),6.048
1,30,30,190,(5 0),(9 0),(6 0),(10 2),(-1 -1),(0 2),(5 5),(6 6),(3 7),(11 7),(2 18),(0 7),(5 8),(6 10),(6 19),(8 13),(6 13),(7 22),(8 15),(0 15),(8 16),(5 17),(0 18),(5 23),6.424
1,29,30,188,(8 0),(10 0),(5 0),(9 2),(-1 -1),(0 2),(5 5),(7 6),(5 6),(1 7),(7 18),(2 7),(0 8),(7 10),(10 19),(7 13),(10 13),(0 22),(1 15),(5 15),(1 16),(0 17),(5 18),(11 23),5.967
1,28,30,186,(5 0),(10 0),(6 0),(11 2),(4 9),(0 2),(1 7),(5 5),(10 6),(0 7),(-1 -1),(1 8),(8 11),(8 9),(9 12),(5 16),(10 14),(7 22),(5 15),(0 15),(3 18),(7 17),(0 18),(2 23),6.819
1,28,30,186,(5 0),(10 0),(6 0),(11 2),(4 9),(0 2),(1 7),(5 5),(10 6),(0 7),(-1 -1),(1 8),(9 11),(8 9),(8 12),(10 14),(10 16),(7 22),(0 15),(3 15),(1 18),(0 17),(5 18),(0 23),6.493
0,76,30,182,(9 5),(11 19),(9 0),(8 12),(5 2),(0 2),(4 12),(4 8),(10 5),(3 7),(2 18),(0 7),(9 8),(6 13),(10 19),(4 13),(10 13),(5 22),(5 15),(0 15),(5 16),(9 17),(0 18),(11 25),6.721
0,65,30,160,(4 0),(0 0),(1 0),(5 2),(6 2),(1 6),(1 5),(1 11),(10 5),(9 8),(2 18),(6 8),(0 8),(10 19),(1 18),(0 28),(10 13),(5 22),(6 15),(1 15),(6 16),(0 17),(10 21),(0 23),8.069
0,51,30,132,(7 0),(11 0),(4 0),(8 2),(0 2),(4 10),(4 5),(4 6),(9 5),(11 7),(5 18),(1 8),(0 8),(8 18),(8 20),(9 13),(10 15),(0 22),(1 15),(5 15),(1 16),(0 17),(9 21),(11 23),6.161
1,32,30,194,(5 0),(10 0),(6 0),(11 2),(6 9),(0 2),(1 7),(5 5),(10 6),(0 7),(-1 -1),(1 8),(10 14),(4 9),(11 14),(4 13),(3 18),(5 22),(5 15),(0 15),(5 16),(9 17),(1 18),(0 23),5.884
1,28,28,184,(5 0),(9 0),(6 0),(10 2),(1 7),(0 2),(5 5),(5 6),(10 6),(0 7),(-1 -1),(5 10),(9 12),(8 10),(8 12),(1 13),(10 14),(0 19),(0 15),(0 16),(8 22),(5 17),(6 18),(5 23),6.276
0,71,30,172,(4 0),(7 0),(1 0),(0 2),(8 2),(0 10),(1 5),(0 6),(5 5),(10 8),(2 18),(7 8),(11 8),(5 28),(0 18),(0 28),(5 13),(7 22),(7 15),(0 15),(7 16),(11 17),(5 19),(1 23),7.161
1,31,28,190,(4 0),(8 0),(5 0),(9 2),(0 2),(4 6),(4 5),(3 11),(10 5),(9 7),(-1 -1),(9 15),(0 8),(1 9),(8 12),(10 13),(1 13),(3 19),(3 15),(3 16),(8 22),(0 17),(1 19),(0 23),6.39
1,34,28,196,(10 0),(9 0),(0 0),(8 2),(6 11),(3 2),(8 6),(5 7),(0 5),(11 7),(-1 -1),(2 7),(10 8),(0 16),(5 12),(0 13),(3 14),(6 20),(0 15),(6 17),(2 22),(2 17),(0 18),(11 23),5.661
1,33,30,196,(8 0),(10 0),(5 0),(11 2),(6 9),(0 2),(0 7),(5 5),(10 6),(11 14),(-1 -1),(1 8),(0 8),(4 9),(10 14),(4 13),(3 18),(5 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),5.996
1,32,30,194,(0 0),(4 0),(1 0),(5 2),(6 2),(-1 -1),(0 5),(4 8),(10 5),(0 7),(2 18),(1 7),(9 8),(6 12),(11 19),(4 13),(10 13),(6 22),(5 15),(0 15),(5 16),(9 17),(0 18),(5 23),5.588
1,41,30,212,(1 0),(0 0),(7 0),(11 2),(3 2),(7 10),(7 5),(7 6),(1 5),(0 7),(-1 -1),(4 19),(4 8),(5 9),(3 12),(1 13),(5 13),(7 22),(0 15),(0 27),(7 16),(2 17),(0 18),(2 23),0.464
1,40,30,210,(3 0),(11 0),(0 0),(4 2),(5 2),(0 6),(0 5),(2 11),(9 5),(8 8),(-1 -1),(3 22),(11 8),(5 9),(11 17),(0 13),(9 13),(6 22),(5 15),(0 15),(5 16),(2 18),(0 18),(2 23),0.484
1,37,30,204,(10 0),(4 0),(1 0),(0 2),(4 7),(5 2),(0 6),(4 18),(10 5),(8 7),(-1 -1),(0 7),(9 8),(6 13),(3 12),(4 13),(10 13),(3 22),(0 15),(4 15),(8 22),(0 17),(1 18),(0 23),0.53
1,41,30,212,(3 0),(11 0),(0 0),(10 2),(6 8),(5 2),(6 7),(0 5),(10 6),(5 7),(-1 -1),(0 9),(10 14),(3 9),(4 12),(8 14),(8 16),(0 22),(5 15),(5 27),(0 16),(5 17),(6 18),(5 23),0.791
1,43,29,215,(8 0),(9 0),(5 0),(10 2),(7 6),(0 2),(5 5),(3 25),(5 6),(1 7),(-1 -1),(2 7),(11 8),(7 12),(0 12),(9 13),(9 15),(4 14),(1 15),(3 22),(8 22),(3 17),(1 18),(0 23),0.471
1,45,30,220,(9 0),(5 0),(6 0),(11 2),(5 9),(0 2),(0 7),(6 5),(9 9),(11 7),(-1 -1),(0 8),(11 15),(3 9),(3 12),(1 16),(9 17),(4 15),(0 15),(3 23),(8 24),(0 17),(1 18),(0 23),0.632
1,30,30,190,(0 0),(11 0),(6 0),(10 2),(-1 -1),(1 2),(6 5),(6 6),(1 7),(0 7),(1 18),(3 7),(11 8),(6 10),(11 17),(6 13),(9 13),(4 22),(5 15),(0 15),(5 16),(0 18),(9 19),(0 23),0.511
1,39,30,208,(10 0),(0 0),(6 0),(9 2),(6 7),(1 2),(6 6),(-1 -1),(10 5),(3 7),(7 18),(0 7),(11 19),(4 9),(4 12),(5 13),(10 13),(0 22),(0 15),(5 15),(0 16),(10 19),(5 18),(10 24),0.487
1,45,30,220,(0 0),(11 0),(1 0),(10 2),(3 24),(5 2),(0 11),(0 5),(9 7),(5 7),(-1 -1),(6 7),(11 8),(0 9),(0 12),(1 13),(3 18),(6 16),(6 15),(1 15),(7 24),(11 17),(1 18),(0 23),0.529
1,34,30,198,(0 0),(9 0),(1 0),(8 2),(4 2),(-1 -1),(8 6),(7 8),(2 5),(1 7),(1 18),(4 8),(0 8),(7 12),(4 18),(2 13),(10 13),(5 22),(6 15),(1 15),(6 16),(0 17),(10 19),(0 23),0.746
1,39,29,207,(5 0),(4 0),(6 0),(9 2),(0 2),(4 6),(5 5),(4 24),(10 5),(9 7),(1 17),(0 8),(3 8),(5 11),(4 12),(5 13),(10 13),(-1 -1),(0 15),(5 15),(5 18),(0 17),(9 19),(0 23),0.652
1,36,30,202,(0 0),(11 0),(1 0),(10 2),(0 9),(5 2),(5 7),(0 5),(10 6),(9 7),(-1 -1),(7 15),(5 8),(6 9),(6 12),(7 13),(10 14),(2 22),(2 18),(0 15),(7 22),(5 17),(0 18),(11 23),0.647
1,42,30,214,(5 0),(11 0),(6 0),(7 10),(3 24),(0 2),(7 5),(7 6),(5 5),(4 7),(-1 -1),(1 7),(0 8),(8 10),(11 12),(5 13),(9 13),(7 22),(6 15),(1 15),(3 18),(0 17),(1 18),(0 23),0.653
1,38,30,206,(5 0),(9 10),(8 0),(7 2),(-1 -1),(0 2),(8 5),(7 6),(5 5),(4 7),(1 18),(1 7),(0 8),(7 10),(4 18),(5 13),(10 13),(5 22),(6 15),(1 15),(6 16),(0 17),(10 19),(0 23),0.652
1,46,29,221,(0 0),(11 0),(7 0),(10 2),(6 7),(2 2),(7 6),(7 25),(0 5),(2 7),(-1 -1),(3 7),(10 8),(1 16),(11 12),(0 13),(8 13),(3 14),(0 15),(7 22),(3 22),(0 17),(1 18),(0 23),0.636
1,45,30,220,(3 0),(4 0),(0 0),(9 2),(5 2),(4 8),(0 5),(5 22),(10 5),(9 7),(2 18),(1 7),(0 8),(4 13),(0 17),(6 13),(10 13),(-1 -1),(6 15),(1 15),(6 16),(1 18),(10 19),(1 23),0.73
1,37,30,204,(4 0),(5 0),(0 0),(3 2),(7 2),(7 8),(3 6),(-1 -1),(1 5),(6 7),(3 18),(3 7),(0 8),(7 13),(11 19),(1 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),0.705
1,44,30,218,(5 0),(4 0),(6 0),(11 2),(0 2),(4 6),(5 5),(3 11),(9 5),(11 7),(3 16),(8 13),(2 8),(0 9),(11 15),(0 13),(6 15),(-1 -1),(3 15),(6 21),(6 24),(0 17),(1 18),(0 23),0.647
1,36,30,202,(5 0),(7 0),(9 0),(8 2),(-1 -1),(0 2),(0 7),(7 6),(5 5),(3 8),(7 10),(0 8),(4 8),(10 10),(11 19),(5 13),(10 13),(6 22),(0 15),(0 27),(0 16),(6 17),(4 18),(0 23),1.312
1,43,30,216,(0 0),(10 0),(6 0),(11 2),(7 19),(1 2),(6 5),(6 6),(9 10),(0 7),(-1 -1),(1 7),(11 8),(4 9),(6 12),(4 13),(7 13),(2 22),(0 15),(7 27),(2 16),(11 17),(0 18),(11 23),0.861
1,42,30,214,(2 0),(1 0),(3 0),(0 2),(7 7),(6 2),(0 6),(6 19),(4 5),(6 7),(3 18),(1 7),(0 8),(4 13),(11 12),(7 13),(9 13),(-1 -1),(1 15),(4 15),(6 23),(2 17),(0 18),(2 23),0.677
1,40,30,210,(3 0),(5 0),(0 0),(11 2),(8 24),(6 2),(5 7),(0 5),(10 7),(9 7),(-1 -1),(6 8),(5 8),(0 9),(0 12),(1 13),(8 18),(1 22),(1 15),(6 15),(1 16),(5 17),(6 18),(0 23),1.427
1,36,30,202,(1 0),(0 0),(9 0),(8 2),(8 17),(3 2),(8 6),(3 7),(1 5),(0 7),(-1 -1),(9 7),(8 8),(3 11),(5 12),(1 13),(6 13),(3 22),(9 15),(0 15),(8 23),(0 18),(1 18),(0 23),0.681
1,37,30,204,(4 0),(5 0),(6 0),(4 3),(0 2),(1 8),(8 5),(-1 -1),(6 5),(11 7),(9 18),(8 7),(0 8),(5 13),(1 19),(3 13),(1 13),(2 22),(3 15),(7 15),(3 16),(0 17),(7 18),(0 23),0.722
1,38,30,206,(3 0),(10 0),(0 0),(9 2),(4 7),(4 2),(0 5),(3 18),(10 6),(8 7),(-1 -1),(0 7),(3 8),(6 13),(9 12),(4 13),(10 14),(3 22),(0 15),(4 15),(8 22),(0 17),(1 18),(0 23),0.715
1,45,29,219,(8 0),(9 0),(5 0),(10 2),(7 6),(0 2),(5 5),(3 22),(1 7),(0 7),(-1 -1),(4 7),(11 8),(7 12),(3 12),(9 13),(9 15),(4 14),(0 15),(3 26),(8 22),(0 17),(1 18),(0 23),0.675
1,36,30,202,(9 0),(0 0),(6 0),(10 2),(8 6),(1 2),(6 5),(5 18),(6 6),(5 7),(-1 -1),(0 7),(3 8),(10 12),(4 12),(8 13),(10 14),(7 22),(0 15),(5 15),(3 22),(2 17),(0 18),(2 23),0.596
1,36,30,202,(5 0),(1 0),(2 0),(0 2),(6 7),(6 2),(0 6),(3 18),(4 5),(0 7),(-1 -1),(1 7),(10 11),(10 9),(11 12),(4 13),(8 13),(3 22),(0 15),(3 15),(8 22),(0 17),(1 18),(0 23),0.581
1,42,28,212,(9 0),(5 0),(6 0),(0 2),(1 2),(0 8),(8 5),(0 18),(6 5),(11 7),(8 16),(8 7),(5 8),(2 13),(11 15),(0 13),(6 13),(-1 -1),(8 15),(0 15),(1 22),(5 17),(6 19),(0 23),0.635
0,75,30,180,(5 0),(9 0),(6 0),(0 2),(1 2),(5 6),(5 5),(4 11),(10 5),(0 7),(2 18),(1 8),(9 11),(0 28),(1 18),(10 28),(10 13),(5 22),(5 15),(0 15),(5 16),(0 18),(10 19),(0 23),0.642
1,36,30,202,(5 0),(11 0),(6 0),(10 2),(6 9),(0 2),(0 7),(5 5),(3 18),(11 7),(-1 -1),(2 8),(10 8),(0 9),(5 12),(0 13),(10 17),(5 22),(6 15),(0 15),(6 16),(0 18),(1 18),(0 23),1.01
1,36,30,202,(9 0),(10 0),(6 0),(5 2),(5 6),(0 2),(6 5),(3 18),(9 6),(4 7),(-1 -1),(1 7),(0 8),(7 12),(11 12),(5 13),(9 14),(3 22),(1 15),(4 15),(8 22),(0 17),(1 18),(0 23),0.589
1,45,30,220,(3 0),(10 0),(0 0),(4 2),(5 19),(5 2),(0 5),(5 7),(5 11),(10 7),(-1 -1),(2 7),(11 8),(0 9),(9 12),(0 13),(7 13),(0 22),(0 15),(5 27),(0 16),(4 17),(10 18),(9 23),0.785
1,32,30,194,(3 0),(11 0),(0 0),(6 2),(7 2),(-1 -1),(0 5),(6 8),(4 5),(3 7),(1 18),(0 7),(11 8),(6 12),(11 17),(4 13),(9 13),(4 22),(5 15),(0 15),(5 16),(0 18),(9 19),(0 23),0.56
1,36,30,202,(0 0),(9 0),(6 0),(10 2),(8 23),(1 2),(8 6),(1 7),(6 5),(0 7),(-1 -1),(9 7),(8 8),(1 11),(5 12),(1 13),(6 13),(3 22),(9 15),(0 15),(8 17),(0 18),(1 18),(0 23),1.136
1,37,30,204,(9 0),(11 0),(0 0),(3 2),(4 7),(4 2),(0 6),(3 18),(9 5),(8 7),(-1 -1),(1 7),(0 8),(4 13),(11 12),(6 13),(9 13),(3 22),(1 15),(4 15),(8 22),(0 17),(1 18),(0 23),0.647
1,44,30,218,(5 0),(10 0),(6 0),(9 2),(6 10),(0 2),(5 5),(6 6),(3 7),(0 7),(-1 -1),(7 22),(5 8),(1 9),(10 19),(1 13),(10 13),(2 22),(2 18),(0 15),(6 16),(5 17),(0 18),(11 23),0.66
1,37,30,204,(8 0),(9 0),(0 0),(10 2),(-1 -1),(3 2),(8 6),(5 7),(0 5),(11 7),(2 7),(7 22),(10 8),(6 11),(5 12),(6 13),(0 13),(0 22),(6 15),(0 19),(6 16),(5 22),(10 18),(6 23),0.665
1,29,30,188,(6 0),(5 0),(7 0),(10 2),(-1 -1),(0 2),(6 5),(5 6),(10 6),(3 7),(7 18),(0 7),(4 8),(5 10),(5 19),(7 13),(5 13),(0 22),(0 15),(7 15),(0 16),(4 17),(10 18),(6 23),0.756
1,35,30,200,(0 0),(2 0),(3 0),(7 2),(8 2),(3 10),(3 5),(3 6),(0 5),(2 7),(1 18),(-1 -1),(9 8),(10 9),(4 18),(0 13),(10 13),(5 22),(5 15),(0 15),(5 16),(9 17),(10 19),(0 23),0.681
0,55,30,140,(4 0),(8 0),(5 0),(9 2),(0 2),(4 10),(4 5),(4 6),(10 5),(9 7),(5 18),(1 8),(0 8),(10 19),(8 20),(8 18),(10 13),(0 22),(1 15),(5 15),(1 16),(0 17),(10 21),(9 23),0.719
1,38,30,206,(6 0),(0 0),(7 0),(6 3),(7 9),(1 2),(0 7),(7 5),(8 18),(11 9),(-1 -1),(4 7),(1 8),(2 9),(0 12),(2 13),(10 18),(0 22),(2 15),(6 15),(2 16),(1 17),(6 18),(5 23),0.653
1,36,30,202,(7 0),(8 0),(4 0),(9 2),(0 2),(4 6),(4 5),(3 11),(10 5),(9 7),(1 18),(-1 -1),(0 8),(1 9),(11 19),(1 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(4 18),(0 23),0.741
1,36,30,202,(0 0),(11 0),(2 0),(1 2),(7 13),(6 2),(0 6),(6 7),(4 5),(11 7),(-1 -1),(1 7),(0 8),(7 11),(6 12),(1 14),(4 13),(7 22),(1 16),(7 19),(3 22),(0 17),(1 18),(0 23),0.571
1,31,30,192,(0 0),(10 0),(7 0),(11 2),(-1 -1),(2 2),(7 6),(7 7),(0 5),(6 7),(2 18),(2 7),(5 8),(7 11),(11 19),(0 13),(10 13),(5 22),(6 15),(0 15),(6 16),(5 17),(0 18),(10 23),0.613
1,31,29,191,(4 0),(8 0),(5 0),(9 2),(0 2),(5 10),(4 5),(5 6),(10 5),(4 7),(-1 -1),(9 16),(3 8),(0 9),(0 12),(10 13),(1 13),(3 18),(9 15),(4 15),(8 23),(8 18),(1 19),(0 23),0.557
1,37,30,204,(0 0),(11 0),(1 0),(10 2),(-1 -1),(5 2),(0 9),(0 5),(10 6),(5 7),(7 14),(7 7),(6 8),(0 10),(4 12),(0 13),(10 14),(0 22),(0 15),(5 27),(0 16),(11 20),(5 18),(10 23),0.632
1,40,30,210,(9 0),(0 0),(6 0),(10 2),(8 6),(1 2),(6 5),(3 26),(6 6),(5 7),(-1 -1),(0 7),(11 12),(3 9),(10 12),(3 13),(8 13),(3 18),(0 15),(3 15),(8 22),(2 17),(0 18),(2 23),0.601
1,31,30,192,(3 0),(4 0),(0 0),(10 2),(-1 -1),(5 2),(0 5),(5 7),(10 6),(4 7),(9 18),(1 7),(0 8),(5 11),(6 19),(7 13),(5 13),(0 22),(1 15),(7 15),(1 16),(0 17),(7 18),(5 23),0.543
1,38,30,206,(1 0),(6 0),(2 0),(0 2),(2 9),(7 2),(8 7),(1 5),(6 7),(8 8),(-1 -1),(1 18),(11 8),(0 9),(11 17),(0 13),(9 13),(4 22),(5 15),(0 15),(5 16),(0 18),(9 19),(0 23),0.689
1,35,30,200,(9 0),(5 0),(6 0),(4 2),(0 2),(3 10),(6 5),(4 6),(10 5),(9 7),(-1 -1),(3 18),(0 8),(1 9),(11 19),(1 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),1.193
1,31,30,192,(3 0),(11 0),(0 0),(10 2),(-1 -1),(5 2),(8 7),(0 5),(6 7),(5 7),(2 18),(8 8),(11 8),(0 9),(0 19),(2 13),(0 13),(7 22),(7 15),(2 15),(7 16),(11 17),(5 18),(1 23),0.649
1,31,30,192,(10 0),(9 0),(0 0),(8 2),(-1 -1),(3 2),(8 6),(6 7),(0 5),(5 7),(2 18),(2 7),(11 8),(6 11),(1 19),(6 13),(0 13),(7 22),(7 15),(2 15),(7 16),(11 17),(5 18),(0 23),0.643
1,31,30,192,(0 0),(1 0),(2 0),(11 2),(-1 -1),(6 2),(2 5),(6 7),(4 6),(0 7),(0 18),(1 7),(11 8),(6 11),(11 17),(6 13),(9 13),(4 22),(5 15),(0 15),(5 16),(3 18),(9 19),(3 23),0.598
1,36,30,202,(8 0),(10 0),(5 0),(9 2),(5 6),(0 2),(5 5),(0 18),(9 6),(0 7),(-1 -1),(1 7),(11 8),(6 12),(8 12),(4 13),(9 14),(7 22),(5 15),(0 15),(1 22),(7 17),(5 18),(0 23),0.712
1,33,30,196,(8 0),(4 0),(5 0),(9 2),(0 2),(5 6),(5 5),(-1 -1),(10 5),(4 7),(3 18),(1 8),(0 8),(5 11),(11 19),(5 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(1 18),(0 23),0.607
1,34,30,198,(4 0),(7 0),(8 0),(6 2),(0 2),(6 6),(8 5),(7 18),(4 5),(11 7),(-1 -1),(0 8),(3 8),(7 11),(6 12),(7 13),(4 13),(3 22),(0 15),(7 15),(8 22),(0 17),(1 18),(0 23),0.702
1,29,30,188,(8 0),(9 0),(5 0),(10 2),(-1 -1),(0 2),(5 5),(5 6),(10 6),(4 7),(7 18),(1 7),(0 8),(5 10),(6 19),(7 13),(5 13),(1 22),(1 15),(7 15),(1 16),(0 17),(10 18),(0 23),0.65
1,38,30,206,(1 0),(7 0),(2 0),(0 2),(8 2),(0 6),(1 5),(5 18),(5 5),(7 7),(-1 -1),(8 8),(11 8),(1 11),(0 12),(1 13),(3 13),(5 22),(2 19),(5 15),(0 22),(1 17),(10 18),(4 23),0.738
1,39,30,208,(5 0),(9 10),(8 0),(7 2),(-1 -1),(0 2),(8 5),(7 6),(5 5),(4 7),(3 18),(1 7),(0 8),(7 10),(11 19),(5 13),(10 13),(6 22),(6 15),(1 15),(6 16),(2 18),(0 18),(2 23),0.719
1,31,30,192,(10 0),(4 0),(1 0),(0 2),(-1 -1),(5 2),(0 6),(5 7),(10 5),(4 7),(1 18),(1 7),(0 8),(5 11),(11 19),(5 13),(10 13),(6 22),(6 15),(1 15),(6 16),(0 17),(4 18),(0 23),0.718
1,36,30,202,(6 0),(0 0),(7 0),(10 2),(8 6),(1 2),(6 5),(3 18),(6 6),(3 7),(-1 -1),(0 7),(10 12),(4 9),(11 12),(4 13),(8 13),(3 22),(0 15),(3 15),(8 22),(0 17),(1 18),(0 23),0.765
1,40,30,210,(0 0),(10 0),(1 0),(9 2),(4 7),(4 2),(0 5),(6 18),(9 6),(8 7),(-1 -1),(0 7),(11 8),(1 16),(3 12),(6 13),(4 13),(7 22),(0 15),(6 15),(3 22),(0 17),(1 18),(0 23),0.727
1,42,30,214,(6 0),(9 6),(7 0),(0 2),(4 7),(1 2),(6 5),(2 18),(10 5),(0 7),(-1 -1),(1 7),(8 8),(4 13),(9 12),(6 13),(10 13),(7 22),(5 15),(0 15),(3 22),(7 17),(0 18),(2 23),0.735
1,29,30,188,(8 0),(10 0),(5 0),(9 2),(-1 -1),(0 2),(5 5),(5 6),(10 6),(3 7),(9 18),(0 7),(4 8),(5 10),(5 19),(7 13),(5 13),(0 22),(0 15),(7 15),(0 16),(4 17),(7 18),(6 23),0.661
1,37,30,204,(0 0),(1 0),(3 0),(2 2),(3 18),(6 2),(0 6),(6 7),(4 5),(3 7),(-1 -1),(0 7),(11 8),(6 11),(8 12),(4 13),(9 13),(7 22),(5 15),(0 15),(3 24),(7 17),(0 18),(2 23),0.677
1,37,30,204,(9 0),(10 0),(0 0),(8 2),(2 24),(3 2),(8 6),(4 7),(1 5),(3 7),(-1 -1),(9 7),(0 8),(4 11),(6 12),(1 13),(7 13),(6 22),(9 15),(1 15),(2 18),(9 17),(0 18),(11 23),0.692
1,37,30,204,(9 0),(0 0),(6 0),(11 2),(7 9),(1 2),(0 7),(6 5),(8 18),(11 7),(-1 -1),(3 8),(0 8),(1 9),(6 12),(1 13),(10 18),(2 22),(1 15),(7 15),(2 16),(7 18),(0 18),(7 23),0.744
1,36,30,202,(4 0),(10 0),(5 0),(11 2),(0 2),(7 6),(6 5),(7 11),(4 5),(6 7),(-1 -1),(1 8),(0 8),(4 18),(1 18),(4 13),(10 15),(4 22),(6 15),(1 15),(6 16),(0 17),(2 18),(0 23),0.705
1,36,30,202,(3 0),(11 0),(0 0),(4 2),(5 2),(4 8),(0 5),(-1 -1),(9 5),(0 7),(8 18),(1 7),(11 8),(8 13),(5 19),(6 13),(4 13),(0 22),(0 15),(6 15),(0 16),(11 17),(6 18),(11 23),0.851
1,36,30,202,(8 0),(10 0),(5 0),(9 2),(5 6),(0 2),(5 5),(2 18),(10 6),(0 7),(-1 -1),(1 7),(9 8),(6 12),(8 12),(4 13),(10 14),(2 22),(0 15),(3 15),(8 22),(9 17),(0 18),(7 23),0.803
1,36,30,202,(6 0),(10 0),(7 0),(0 2),(8 6),(1 2),(6 5),(3 18),(6 6),(2 7),(-1 -1),(3 7),(11 12),(0 9),(10 12),(0 13),(8 13),(3 22),(0 15),(3 15),(8 22),(0 17),(1 18),(0 23),0.775
1,36,30,202,(8 0),(11 0),(5 0),(10 2),(6 9),(0 2),(0 7),(5 5),(10 17),(11 7),(-1 -1),(2 8),(10 8),(0 9),(5 12),(0 13),(2 18),(5 22),(6 15),(0 15),(6 16),(4 18),(0 18),(4 23),0.768
1,36,30,202,(5 0),(10 0),(6 0),(11 2),(5 9),(0 2),(0 7),(5 5),(10 17),(11 7),(-1 -1),(2 8),(10 8),(0 9),(9 12),(0 13),(1 18),(5 22),(5 15),(0 15),(5 16),(0 18),(3 18),(0 23),0.778
1,35,30,200,(3 0),(10 0),(0 0),(11 2),(-1 -1),(5 2),(6 7),(0 5),(10 6),(5 7),(8 18),(7 8),(11 18),(0 9),(6 12),(2 13),(0 13),(2 22),(2 15),(7 15),(2 16),(7 18),(0 19),(7 23),0.718
1,40,30,210,(0 0),(10 0),(6 0),(9 2),(-1 -1),(1 2),(8 6),(0 7),(6 5),(5 7),(8 7),(0 11),(11 8),(3 11),(11 17),(3 13),(8 19),(2 22),(3 15),(7 27),(4 16),(3 17),(0 18),(7 23),0.755
1,33,30,196,(0 0),(5 0),(1 0),(6 2),(-1 -1),(7 2),(0 11),(0 5),(5 6),(11 7),(2 18),(8 7),(7 8),(0 9),(1 19),(2 13),(0 13),(7 22),(8 15),(2 15),(8 16),(7 17),(5 18),(0 23),0.768
1,38,30,206,(4 0),(3 0),(0 0),(10 2),(6 2),(7 8),(0 6),(-1 -1),(4 5),(6 8),(1 18),(1 7),(0 8),(7 13),(4 18),(4 13),(10 13),(5 22),(7 15),(1 15),(6 16),(0 17),(10 19),(0 23),0.758
1,38,30,206,(7 0),(5 0),(8 0),(6 2),(1 24),(0 2),(5 6),(4 7),(9 5),(0 7),(-1 -1),(1 7),(11 8),(4 11),(8 12),(4 13),(9 13),(5 22),(0 15),(3 15),(1 18),(0 17),(10 19),(0 23),0.667
